,id,master_id,year,artists,title,labels,styles,master_url,formats,rym_url,rating_value,rating_count
426,3699471,141233,,"[('Al Green', 'https://api.discogs.com/artists/25261')]",Gets Next To You,"[('FPH1141-1', 'Fat Possum Records', 'https://api.discogs.com/labels/33995'), ('FPH1141-1', 'Hi Records', 'https://api.discogs.com/labels/50948')]","['Soul', 'Funk']",https://api.discogs.com/masters/141233,"['LP', 'Album', 'Reissue']",,,
427,3093581,366910,,"[('Sonny Terry', 'https://api.discogs.com/artists/290579'), ('Brownie McGhee', 'https://api.discogs.com/artists/322293'), ('Coyal McMahan', 'https://api.discogs.com/artists/1659645')]",Get On Board: Negro Folksongs By The Folkmasters,"[('FTS 32028', 'Folkways Records', 'https://api.discogs.com/labels/20694'), ('FA 2028', 'Folkways Records', 'https://api.discogs.com/labels/20694')]","['Delta Blues', 'Folk']",https://api.discogs.com/masters/366910,"['LP', 'Reissue']",https://rateyourmusic.com/release/album/sonny-terry-brownie-mcghee-coyal-mcmahan/get-on-board-negro-folksongs-by-the-folkmasters/lists/,3.84,37
428,1465453,9567,,"[('Jane Birkin', 'https://api.discogs.com/artists/90539'), ('Serge Gainsbourg', 'https://api.discogs.com/artists/5951')]",Je T'aime...Moi Non Plus / Jane B,"[('F-1665', 'Fontana', 'https://api.discogs.com/labels/205')]",['Chanson'],https://api.discogs.com/masters/9567,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/jane-birkin/je-taime-moi-non-plus-jane-b-7/,3.76,656
429,9119902,97926,,"[('Chicago (2)', 'https://api.discogs.com/artists/114483')]",Chicago 16,"[('9 23689-1', 'Full Moon', 'https://api.discogs.com/labels/54637'), ('1-23689', 'Full Moon', 'https://api.discogs.com/labels/54637')]","['Soft Rock', 'Pop Rock']",https://api.discogs.com/masters/97926,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/chicago/chicago-17-1/reviews/4/,3.10,450
430,325066,543608,,"[('Chuck Brown & The Soul Searchers', 'https://api.discogs.com/artists/70397')]",Live,"[('F 0007', 'Future Records & Tapes', 'https://api.discogs.com/labels/11869')]",['Go-Go'],https://api.discogs.com/masters/543608,"['LP', 'Album']",,,
431,6916669,181540,,"[('The Intruders', 'https://api.discogs.com/artists/54596')]",Cowboys To Girls / Turn The Hands Of Time,"[('G-214', 'Gamble', 'https://api.discogs.com/labels/51677')]","['Rhythm & Blues', 'Soul']",https://api.discogs.com/masters/181540,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/the_intruders/cowboys_to_girls___turn_the_hands_of_time/,3.33,69
432,11699963,71079,,"[('XTC', 'https://api.discogs.com/artists/15118')]",Skylarking,"[('GHS 24117', 'Geffen Records', 'https://api.discogs.com/labels/821')]","['Pop Rock', 'Alternative Rock']",https://api.discogs.com/masters/71079,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/xtc/skylarking/,3.87,7668
433,8886355,52645,,"[('Lyn Collins', 'https://api.discogs.com/artists/44125')]",Think (About It),"[('GET 54086-LP', 'Get On Down', 'https://api.discogs.com/labels/208012'), ('GET 54086-LP', 'People (8)', 'https://api.discogs.com/labels/1191202'), ('B0021830-01', 'Universal Music Special Markets', 'https://api.discogs.com/labels/56128')]","['Soul', 'Funk']",https://api.discogs.com/masters/52645,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/lyn-collins/think-about-it/lists/,3.59,194
434,10147986,5542,,"[('Portishead', 'https://api.discogs.com/artists/2774')]",Dummy,"[('828 522-1', 'Go! Beat', 'https://api.discogs.com/labels/864')]","['Trip Hop', 'Downtempo']",https://api.discogs.com/masters/5542,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/portishead/dummy/,4.10,24982
435,2336186,163765,,"[('The Temptations', 'https://api.discogs.com/artists/28332')]",With A Lot O' Soul,"[('GLP-922', 'Gordy', 'https://api.discogs.com/labels/21707'), ('922', 'Gordy', 'https://api.discogs.com/labels/21707'), ('GM 922', 'Gordy', 'https://api.discogs.com/labels/21707')]","['Rhythm & Blues', 'Soul']",https://api.discogs.com/masters/163765,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/the-temptations/with-a-lot-o-soul/,3.64,215
436,11371186,141247,,"[('Al Green', 'https://api.discogs.com/artists/25261')]",I'm Still In Love With You,"[('XSHL 32074', 'Hi Records', 'https://api.discogs.com/labels/50948')]","['Rhythm & Blues', 'Soul']",https://api.discogs.com/masters/141247,"['LP', 'Album']",https://rateyourmusic.com/release/album/al-green/im-still-in-love-with-you/,3.90,2120
437,6891539,141208,,"[('Al Green', 'https://api.discogs.com/artists/25261')]",Call Me,"[('XSHL 32077', 'Hi Records', 'https://api.discogs.com/labels/50948')]",[],https://api.discogs.com/masters/141208,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/al-green/call-me/,3.89,2641
438,6475699,736566,,"[('John Coltrane', 'https://api.discogs.com/artists/97545')]",Offering: Live At Temple University,"[('B0019632-01', 'Impulse!', 'https://api.discogs.com/labels/26557'), ('B0019632-01', 'Resonance Records', 'https://api.discogs.com/labels/111190'), ('B0019632-01', 'Universal Music Special Markets', 'https://api.discogs.com/labels/56128')]",['Avant-garde Jazz'],https://api.discogs.com/masters/736566,"['LP', 'Limited Edition', 'Numbered', 'Repress']",https://rateyourmusic.com/release/album/john-coltrane/offering-live-at-temple-university/,3.88,213
439,7996834,409840,,"[('Various', '')]","Cruisin' 1956 - Featuring Robin Seymour, WKMH, Detroit","[('INCR 2001', 'Increase Records', 'https://api.discogs.com/labels/81340')]","['Rock & Roll', 'Doo Wop']",https://api.discogs.com/masters/409840,"['LP', 'Compilation', 'Mixed']",,,
440,10267492,48951,,"[('Spyro Gyra', 'https://api.discogs.com/artists/170554')]",Morning Dance,"[('INF 9004', 'Infinity Records (2)', 'https://api.discogs.com/labels/34951'), ('INF-9004', 'Infinity Records (2)', 'https://api.discogs.com/labels/34951')]","['Jazz-Funk', 'Jazz-Rock', 'Fusion']",https://api.discogs.com/masters/48951,"['LP', 'Album']",https://rateyourmusic.com/release/album/spyro-gyra/morning-dance-4/,3.44,237
441,4635606,13950,,"[('Nick Drake', 'https://api.discogs.com/artists/28085')]",Bryter Layter,"[('0602537347551', 'Island Records', 'https://api.discogs.com/labels/8377')]",['Folk Rock'],https://api.discogs.com/masters/13950,"['LP', 'Album', 'Reissue', 'Remastered']",https://rateyourmusic.com/release/album/nick-drake/bryter-layter/,3.96,13072
442,6744502,69040,,"[('Traffic', 'https://api.discogs.com/artists/64748')]",The Low Spark Of High Heeled Boys,"[('SW-9306', 'Island Records', 'https://api.discogs.com/labels/8377')]","['Psychedelic Rock', 'Prog Rock']",https://api.discogs.com/masters/69040,"['LP', 'Album']",https://rateyourmusic.com/release/album/traffic/the-low-spark-of-high-heeled-boys/,3.79,1979
443,4763468,13924,,"[('Nick Drake', 'https://api.discogs.com/artists/28085')]",Five Leaves Left,"[('0602537134366', 'Island Records', 'https://api.discogs.com/labels/8377'), ('0602537134366', 'ReDISCovered', 'https://api.discogs.com/labels/485443')]",['Folk Rock'],https://api.discogs.com/masters/13924,"['LP', 'Limited Edition', 'Misprint', 'Reissue', 'Remastered']",https://rateyourmusic.com/release/album/nick-drake/five-leaves-left/,4.05,14857
444,4330457,13933,,"[('Nick Drake', 'https://api.discogs.com/artists/28085')]",Pink Moon,"[('006025 17456976', 'Island Records', 'https://api.discogs.com/labels/8377'), ('006025 17456976', 'Universal Music Group International', 'https://api.discogs.com/labels/138199')]","['Acoustic', 'Folk', 'Folk Rock']",https://api.discogs.com/masters/13933,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/nick-drake/pink-moon/,4.18,25359
445,4047181,493575,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",The II-V7-I Progression,"[('JA 1212', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Bop', 'Smooth Jazz', 'Swing']",https://api.discogs.com/masters/493575,['LP'],,,
446,2936951,519832,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Herbie Hancock - Eight Classic Jazz/Rock Originals,"[('JA 1220', 'JA Records', 'https://api.discogs.com/labels/57379')]",[],https://api.discogs.com/masters/519832,"['LP', 'Album', 'Reissue']",,,
447,8195027,1386313,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",For You To Play... Duke Ellington Nine Greatest Hits,"[('JA 1221', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Swing', 'Modal', 'Cool Jazz']",https://api.discogs.com/masters/1386313,['LP'],,,
448,3180031,0,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Cannonball Adderley,"[('JA 1222', 'JA Records', 'https://api.discogs.com/labels/57379')]",[],,['LP'],,,
449,8053443,1660946,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",For You To Play... Benny Golson Eight Jazz Classics,"[('JA 1223', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Hard Bop', 'Bop', 'Education']",https://api.discogs.com/masters/1660946,['LP'],,,
450,8532350,1791886,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Groovin' High,"[('JA 1265', 'JA Records', 'https://api.discogs.com/labels/57379')]",[],https://api.discogs.com/masters/1791886,"['LP', 'Album']",,,
451,623617,1575931,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Nothin' But Blues,"[('JA1211', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Modal', 'Soul-Jazz']",https://api.discogs.com/masters/1575931,['LP'],,,
452,2961436,1660943,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Classic Songs From The Blue Note Jazz Era,"[('JA1257/1258', 'JA Records', 'https://api.discogs.com/labels/57379')]",[],https://api.discogs.com/masters/1660943,['LP'],,,
453,1271613,519830,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]","All ""Bird""","[('JA 1215', 'JA Records', 'https://api.discogs.com/labels/57379'), ('JA-1215', 'JA Records', 'https://api.discogs.com/labels/57379')]",['Bop'],https://api.discogs.com/masters/519830,"['LP', 'Repress']",,,
454,13862134,1556831,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Body & Soul,"[('JA 1262', 'JA Records', 'https://api.discogs.com/labels/57379'), ('JA 1263', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Educational', 'Cool Jazz', 'Easy Listening']",https://api.discogs.com/masters/1556831,['LP'],,,
455,7097265,519835,,"[('Jamey Aebersold', 'https://api.discogs.com/artists/451915')]",Movin' On,"[('JA1213', 'JA Records', 'https://api.discogs.com/labels/57379'), ('781227', 'JA Records', 'https://api.discogs.com/labels/57379')]","['Soul-Jazz', 'Fusion', 'Cool Jazz']",https://api.discogs.com/masters/519835,['LP'],,,
456,8919955,173445,,"[('Etta James', 'https://api.discogs.com/artists/89660')]",At Last!,"[('JPR-037', 'Jackpot Records (3)', 'https://api.discogs.com/labels/112252')]","['Rhythm & Blues', 'Soul']",https://api.discogs.com/masters/173445,"['LP', 'Album', 'Limited Edition', 'Reissue']",https://rateyourmusic.com/release/album/etta-james/at-last-1/,3.83,1885
457,7283340,33559,,"[('Camel', 'https://api.discogs.com/artists/140646')]",Mirage,"[('JXS 7009', 'Janus Records', 'https://api.discogs.com/labels/31481')]",['Prog Rock'],https://api.discogs.com/masters/33559,"['LP', 'Album']",https://rateyourmusic.com/release/album/camel/mirage/,3.96,7931
458,1855016,33562,,"[('Camel', 'https://api.discogs.com/artists/140646')]",The Snow Goose,"[('JXS 7016', 'Janus Records', 'https://api.discogs.com/labels/31481')]",['Prog Rock'],https://api.discogs.com/masters/33562,"['LP', 'Album']",https://rateyourmusic.com/release/album/camel/the-snow-goose/,3.85,4616
459,2143972,33573,,"[('Camel', 'https://api.discogs.com/artists/140646')]",Rain Dances,"[('JXS-7035', 'Janus Records', 'https://api.discogs.com/labels/31481'), ('JXS-7035', 'Gama (3)', 'https://api.discogs.com/labels/421582')]",['Prog Rock'],https://api.discogs.com/masters/33573,"['LP', 'Album']",https://rateyourmusic.com/release/album/camel/rain_dances/,3.42,1688
460,4680859,954961,,"[('The Four-Evers', 'https://api.discogs.com/artists/2716746')]",You Belong To Me / Such A Good Night For Dreaming,"[('45-4', 'Jason Scott Records', 'https://api.discogs.com/labels/559131')]","['Rhythm & Blues', 'Doo Wop']",https://api.discogs.com/masters/954961,"['7""', '45 RPM', 'Reissue']",,,
461,5337511,667946,,"[('The Fletcher Henderson All Stars', 'https://api.discogs.com/artists/3204120')]",The Big Reunion,"[('JG-624', 'Jazz Greats (2)', 'https://api.discogs.com/labels/383560')]",[],https://api.discogs.com/masters/667946,['LP'],https://rateyourmusic.com/release/album/fletcher-henderson-all-stars-in-hi-fi-rex-stewart/the-big-reunion/,4.00,3
462,13115672,2521,,"[('Belle & Sebastian', 'https://api.discogs.com/artists/252864')]",If You're Feeling Sinister,"[('JPRLP001', 'Jeepster Recordings', 'https://api.discogs.com/labels/3788')]",['Indie Rock'],https://api.discogs.com/masters/2521,"['LP', 'Album', 'Reissue', 'Remastered', 'Repress']",https://rateyourmusic.com/release/album/belle-and-sebastian/if-youre-feeling-sinister-1/,3.98,16300
463,9632750,610441,,"[('Sam And Bill', 'https://api.discogs.com/artists/596142')]",Fly Me To The Moon,"[('J-104', 'JoDa', 'https://api.discogs.com/labels/102475')]",['Soul'],https://api.discogs.com/masters/610441,"['7""', 'Single', '45 RPM']",,,
464,9018747,1002247,,"[('Kenny Ball And His Jazzmen', 'https://api.discogs.com/artists/271491')]",Midnight in Moscow / American Patrol,"[('K-442X', 'Kapp Records', 'https://api.discogs.com/labels/21163')]",[],https://api.discogs.com/masters/1002247,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/kenny-ball-and-his-jazzmen/midnight-in-moscow-american-patrol/,2.50,2
465,4784616,0,,"[('Z.Z. Hill', 'https://api.discogs.com/artists/132972')]",I Found Love / Set Your Sights Higher,"[('K 45x449', 'Kent', 'https://api.discogs.com/labels/59488')]","['Soul', 'Rhythm & Blues']",,"['7""', '45 RPM', 'Single']",,,
466,2742333,35458,,"[('James Carr', 'https://api.discogs.com/artists/430356')]",You Got My Mind Messed Up,"[('KEND 211', 'Kent Soul', 'https://api.discogs.com/labels/348317')]",['Soul'],https://api.discogs.com/masters/35458,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/james-carr/you-got-my-mind-messed-up/,3.85,2026
467,1305106,810959,,"[('Unknown Artist', '')]",It's Okay To Say No!,"[('KKS 1026', 'Kid Stuff Records', 'https://api.discogs.com/labels/95913')]","['Public Service Announcement', 'Education']",https://api.discogs.com/masters/810959,['LP'],,,
468,10373138,215280,,"[('James Brown & The Famous Flames', 'https://api.discogs.com/artists/386724')]",I Got You (I Feel Good),"[('45-6015', 'King Records (3)', 'https://api.discogs.com/labels/47558')]",['Soul'],https://api.discogs.com/masters/215280,"['7""', '45 RPM', 'Single']",,,
469,10373220,326643,,"[('James Brown & The Famous Flames', 'https://api.discogs.com/artists/386724')]",It's A Man's Man's Man's World / Is It Yes Or Is It No?,"[('45-6035', 'King Records (3)', 'https://api.discogs.com/labels/47558')]",['Soul'],https://api.discogs.com/masters/326643,"['7""', '45 RPM', 'Single', 'Styrene']",https://rateyourmusic.com/release/single/james-brown-the-famous-flames/its-a-mans-mans-mans-world-is-it-yes-or-is-it-no/lists/,3.94,465
470,8147440,326643,,"[('James Brown & The Famous Flames', 'https://api.discogs.com/artists/386724')]",It's A Man's Man's Man's World / Is It Yes Or Is It No?,"[('45-6035', 'King Records (3)', 'https://api.discogs.com/labels/47558')]",['Soul'],https://api.discogs.com/masters/326643,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/james-brown-the-famous-flames/its-a-mans-mans-mans-world-is-it-yes-or-is-it-no/lists/,3.94,465
471,1345779,58688,,"[('Grover Washington, Jr.', 'https://api.discogs.com/artists/236212')]",All The King's Horses,"[('KU 07', 'Kudu', 'https://api.discogs.com/labels/28418')]","['Fusion', 'Jazz-Funk', 'Smooth Jazz', 'Funk']",https://api.discogs.com/masters/58688,"['LP', 'Album']",https://rateyourmusic.com/release/album/grover_washington__jr_/all_the_kings_horses/,3.27,51
472,1667328,58765,,"[('Grover Washington, Jr.', 'https://api.discogs.com/artists/236212')]",Mister Magic,"[('KU 20 S1', 'Kudu', 'https://api.discogs.com/labels/28418')]",['Jazz-Funk'],https://api.discogs.com/masters/58765,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/grover_washington__jr_/mister_magic/,3.63,494
473,623356,58682,,"[('Grover Washington, Jr.', 'https://api.discogs.com/artists/236212')]",Inner City Blues,"[('KU-03', 'Kudu', 'https://api.discogs.com/labels/28418')]","['Smooth Jazz', 'Jazz-Funk']",https://api.discogs.com/masters/58682,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/grover_washington__jr_/inner_city_blues/,3.37,95
474,1375560,58771,,"[('Grover Washington, Jr.', 'https://api.discogs.com/artists/236212')]",A Secret Place,"[('KU-32 S1', 'Kudu', 'https://api.discogs.com/labels/28418')]","['Smooth Jazz', 'Jazz-Funk']",https://api.discogs.com/masters/58771,"['LP', 'Album']",https://rateyourmusic.com/release/album/grover_washington__jr_/a_secret_place/,3.33,74
475,1726667,59131,,"[('Grover Washington, Jr.', 'https://api.discogs.com/artists/236212')]",Live At The Bijou,"[('KUX 3637 M2', 'Kudu', 'https://api.discogs.com/labels/28418'), ('KX-3637 M2', 'Kudu', 'https://api.discogs.com/labels/28418')]","['Jazz-Funk', 'Funk']",https://api.discogs.com/masters/59131,"['LP', 'Album']",https://rateyourmusic.com/release/album/grover_washington__jr_/live_at_the_bijou/,3.56,54
476,8541806,24497,,"[('The Jimi Hendrix Experience', 'https://api.discogs.com/artists/255672')]",Are You Experienced,"[('88843059851', 'Legacy', 'https://api.discogs.com/labels/15491'), ('88843059851', 'Experience Hendrix', 'https://api.discogs.com/labels/48276')]",['Psychedelic Rock'],https://api.discogs.com/masters/24497,"['LP', 'Album', 'Reissue', 'Remastered', 'Repress', 'Stereo']",https://rateyourmusic.com/release/album/the-jimi-hendrix-experience/are-you-experienced/,4.14,21362
477,1579025,263999,,"[('Bud Shank', 'https://api.discogs.com/artists/255945'), ('Clare Fischer', 'https://api.discogs.com/artists/213242')]",Brasamba,"[('LN-10092', 'Liberty', 'https://api.discogs.com/labels/13531')]","['Bossa Nova', 'Latin Jazz']",https://api.discogs.com/masters/263999,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/bud-shank-clare-fischer-joe-pass/brasamba/,3.10,9
478,3360021,403424,,"[('Bobby Womack', 'https://api.discogs.com/artists/10463')]","The Womack ""Live""","[('LST 7645', 'Liberty', 'https://api.discogs.com/labels/13531'), ('LST-7645', 'Liberty', 'https://api.discogs.com/labels/13531')]","['Soul', 'Funk']",https://api.discogs.com/masters/403424,"['LP', 'Album']",https://rateyourmusic.com/release/album/bobby_womack/the_womack_live/,3.53,41
479,2312415,298983,,"[('Dean Friedman', 'https://api.discogs.com/artists/288507')]","""Well, Well,"" Said The Rocking Chair.","[('JZ 35361', 'Lifesong', 'https://api.discogs.com/labels/130286')]",['Pop Rock'],https://api.discogs.com/masters/298983,"['LP', 'Album']",https://rateyourmusic.com/release/album/dean_friedman/well__well__said_the_rocking_chair_/,3.44,44
480,2784941,321743,,"[('Dean Friedman', 'https://api.discogs.com/artists/288507')]",Dean Friedman,"[('LS 6008', 'Lifesong', 'https://api.discogs.com/labels/130286'), ('LS6008', 'Lifesong', 'https://api.discogs.com/labels/130286')]",['Pop Rock'],https://api.discogs.com/masters/321743,"['LP', 'Album']",https://rateyourmusic.com/release/album/dean-friedman/dean-friedman/,3.40,22
481,3930863,266563,,"[('Jim Croce', 'https://api.discogs.com/artists/291337')]",The Faces I've Been,"[('LS 900', 'Lifesong', 'https://api.discogs.com/labels/130286'), ('R-220625', 'Lifesong', 'https://api.discogs.com/labels/130286'), ('R220625', 'Lifesong', 'https://api.discogs.com/labels/130286')]","['Classic Rock', 'Soft Rock', 'Folk Rock']",https://api.discogs.com/masters/266563,"['LP', 'Album', 'Club Edition']",https://rateyourmusic.com/release/album/jim-croce/the-faces-ive-been/,3.51,68
482,857557,213631,,"[('Orson Welles', 'https://api.discogs.com/artists/236639')]",War Of The Worlds,"[('4001', 'Longines Symphonette Society', 'https://api.discogs.com/labels/56767'), ('SY 5251', 'Longines Symphonette Society', 'https://api.discogs.com/labels/56767'), ('LW 401', 'Longines Symphonette Society', 'https://api.discogs.com/labels/56767')]",['Radioplay'],https://api.discogs.com/masters/213631,"['LP', 'Remastered']",https://rateyourmusic.com/release/album/orson-welles/war-of-the-worlds-4/,3.64,3
483,2429355,83141,,"[('Box Tops', 'https://api.discogs.com/artists/269104')]",Cry Like A Baby,"[('MALA 593', 'Mala', 'https://api.discogs.com/labels/70100')]",['Pop Rock'],https://api.discogs.com/masters/83141,"['7""', '45 RPM', 'Single', 'Styrene']",,,
484,394452,11997,,"[('Emerson, Lake & Palmer', 'https://api.discogs.com/artists/39765')]",Brain Salad Surgery,"[('MC 66669', 'Manticore', 'https://api.discogs.com/labels/35662'), ('MS 66669', 'Manticore', 'https://api.discogs.com/labels/35662')]","['Psychedelic Rock', 'Avantgarde', 'Prog Rock', 'Classic Rock']",https://api.discogs.com/masters/11997,"['LP', 'Album']",https://rateyourmusic.com/release/album/emerson-lake-and-palmer/brain-salad-surgery/,3.59,4755
485,921228,21662,,"[('Pavement', 'https://api.discogs.com/artists/7578')]",Crooked Rain Crooked Rain,"[('OLE 079-1', 'Matador', 'https://api.discogs.com/labels/194')]","['Alternative Rock', 'Indie Rock']",https://api.discogs.com/masters/21662,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/pavement/crooked_rain__crooked_rain/,3.98,16170
486,1764348,32485,,"[('Yo La Tengo', 'https://api.discogs.com/artists/50984')]",I Can Hear The Heart Beating As One,"[('OLE 222-1', 'Matador', 'https://api.discogs.com/labels/194')]",['Indie Rock'],https://api.discogs.com/masters/32485,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/yo-la-tengo/i-can-hear-the-heart-beating-as-one/,3.90,11476
487,4254245,203424,,"[('Ralph Burns', 'https://api.discogs.com/artists/293069')]",Cabaret / Original Sound Track Recording,"[('MCA-37125', 'MCA Coral', 'https://api.discogs.com/labels/55229')]",['Soundtrack'],https://api.discogs.com/masters/203424,"['LP', 'Album', 'Reissue', 'Stereo']",,,
488,12027227,16921,,"[('Steely Dan', 'https://api.discogs.com/artists/160906')]",Aja,"[('AA-1006', 'MCA Records', 'https://api.discogs.com/labels/878')]","['Pop Rock', 'Fusion']",https://api.discogs.com/masters/16921,"['LP', 'Album', 'Club Edition', 'Reissue']",https://rateyourmusic.com/release/album/steely-dan/aja-1/,3.92,8294
489,2652615,538606,,"[('Chick Webb', 'https://api.discogs.com/artists/294491'), ('Ella Fitzgerald', 'https://api.discogs.com/artists/31615')]","Chick Webb 4, ""Ella Swings The Band""-- (1936-1939)","[('MCA-1327', 'MCA Records', 'https://api.discogs.com/labels/878')]",['Big Band'],https://api.discogs.com/masters/538606,"['LP', 'Compilation']",,,
490,1386838,16883,,"[('Steely Dan', 'https://api.discogs.com/artists/160906')]",Can't Buy A Thrill,"[('MCA-1591', 'MCA Records', 'https://api.discogs.com/labels/878')]","['Pop Rock', 'Fusion']",https://api.discogs.com/masters/16883,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/steely-dan/cant-buy-a-thrill/,3.85,5891
491,12569683,70569,,"[('Lynyrd Skynyrd', 'https://api.discogs.com/artists/261760')]",(Pronounced 'Lĕh-'nérd 'Skin-'nérd),"[('MCA-3019', 'MCA Records', 'https://api.discogs.com/labels/878')]","['Southern Rock', 'Blues Rock']",https://api.discogs.com/masters/70569,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/lynyrd-skynyrd/_pronounced-leh-nerd-skin-nerd/,3.82,5272
492,11832212,70586,,"[('Lynyrd Skynyrd', 'https://api.discogs.com/artists/261760')]",Street Survivors,"[('MCA-3029', 'MCA Records', 'https://api.discogs.com/labels/878')]",['Southern Rock'],https://api.discogs.com/masters/70586,"['LP', 'Album']",https://rateyourmusic.com/release/album/lynyrd-skynyrd/street-survivors/,3.70,1544
493,13513432,226702,,"[('Steely Dan', 'https://api.discogs.com/artists/160906')]",FM (No Static At All),"[('MCA-40894', 'MCA Records', 'https://api.discogs.com/labels/878')]",['Classic Rock'],https://api.discogs.com/masters/226702,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/steely_dan/fm__no_static_at_all_/,3.87,4
494,10748865,148364,,"[('Buddy Holly', 'https://api.discogs.com/artists/272426')]",Peggy Sue / Everyday,"[('MCA-60004', 'MCA Records', 'https://api.discogs.com/labels/878')]",['Rock & Roll'],https://api.discogs.com/masters/148364,"['7""', '45 RPM', 'Single', 'Reissue', 'Repress']",https://rateyourmusic.com/release/single/buddy-holly/peggy-sue-everyday/,3.94,650
495,844094,17020,,"[('Steely Dan', 'https://api.discogs.com/artists/160906')]",Gaucho,"[('MCA-6102', 'MCA Records', 'https://api.discogs.com/labels/878')]","['Pop Rock', 'Classic Rock', 'Jazz-Rock']",https://api.discogs.com/masters/17020,"['LP', 'Album']",https://rateyourmusic.com/release/album/steely-dan/gaucho-3/,3.73,3182
496,8675527,70583,,"[('Lynyrd Skynyrd', 'https://api.discogs.com/artists/261760')]",One More From The Road,"[('MCA2-6001', 'MCA Records', 'https://api.discogs.com/labels/878')]","['Blues Rock', 'Rock & Roll', 'Pop Rock']",https://api.discogs.com/masters/70583,"['LP', 'Album']",https://rateyourmusic.com/release/album/lynyrd-skynyrd/one-more-from-the-road/,4.00,1066
497,2724141,37368,,"[('The John Coltrane Quartet', 'https://api.discogs.com/artists/255386')]",Crescent,"[('MCA-29016', 'MCA Records', 'https://api.discogs.com/labels/878'), ('MCA-29016', 'Impulse!', 'https://api.discogs.com/labels/26557')]",[],https://api.discogs.com/masters/37368,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/john-coltrane-quartet/crescent/,3.89,2298
498,1572579,190510,,"[('Jerry Butler', 'https://api.discogs.com/artists/18985')]",Only The Strong Survive,"[('72898', 'Mercury', 'https://api.discogs.com/labels/39357')]",['Soul'],https://api.discogs.com/masters/190510,"['7""', 'Single', '45 RPM']",,,
499,5933297,17243,,"[('The Allman Brothers Band', 'https://api.discogs.com/artists/110253')]",The 1971 Fillmore East Recordings,"[('B0020496-01', 'Mercury', 'https://api.discogs.com/labels/39357')]","['Southern Rock', 'Blues Rock']",https://api.discogs.com/masters/17243,"['LP', 'Album', 'Reissue']",,,
500,3160707,659199,,"[('The Platters', 'https://api.discogs.com/artists/229180')]",Smoke Gets In Your Eyes / Harbor Lights,"[('C-30093', 'Mercury', 'https://api.discogs.com/labels/39357')]",['Rhythm & Blues'],https://api.discogs.com/masters/659199,"['7""', 'Single', '45 RPM']",,,
501,2368598,0,,"[('Dinah Washington', 'https://api.discogs.com/artists/33587')]",Love For Sale / A Cottage For Sale,"[('C-30114', 'Mercury', 'https://api.discogs.com/labels/39357')]",['Vocal'],,"['7""', '45 RPM']",,,
502,2558297,191779,,"[('Sarah Vaughan', 'https://api.discogs.com/artists/8284')]",Vaughan And Violins,"[('SR 60038', 'Mercury', 'https://api.discogs.com/labels/39357')]",['Vocal'],https://api.discogs.com/masters/191779,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/sarah-vaughan/vaughan-and-violins-1/,3.63,58
